_from,_to,amount,timestamp,txn_type,scenario
bank_account/acct_42_000064,bank_account/acct_42_000372,29014.4,2025-12-30T04:14:54.108161Z,UPI,background
bank_account/acct_42_000176,bank_account/acct_42_000234,137829.49,2026-01-15T01:04:54.108161Z,IMPS,background
bank_account/acct_42_000020,bank_account/acct_42_000039,65385.04,2026-01-28T13:56:54.108161Z,NEFT,background
bank_account/acct_42_000195,bank_account/acct_42_000262,196055.27,2026-01-25T07:25:54.108161Z,UPI,background
bank_account/acct_42_000216,bank_account/acct_42_000205,4574.46,2025-12-01T10:10:54.108161Z,NEFT,background
bank_account/acct_42_000428,bank_account/acct_42_000221,193035.49,2025-12-11T12:24:54.108161Z,UPI,background
bank_account/acct_42_000155,bank_account/acct_42_000315,102856.51,2025-12-07T10:37:54.108161Z,NEFT,background
bank_account/acct_42_000191,bank_account/acct_42_000293,94636.39,2025-12-13T04:02:54.108161Z,UPI,background
bank_account/acct_42_000382,bank_account/acct_42_000352,155683.96,2026-01-13T01:49:54.108161Z,NEFT,background
bank_account/acct_42_000309,bank_account/acct_42_000204,181958.31,2025-12-18T09:13:54.108161Z,UPI,background
bank_account/acct_42_000002,bank_account/acct_42_000208,41506.55,2025-12-11T04:48:54.108161Z,RTGS,background
bank_account/acct_42_000140,bank_account/acct_42_000136,92542.0,2025-12-10T21:16:54.108161Z,UPI,background
bank_account/acct_42_000049,bank_account/acct_42_000113,45042.47,2025-12-16T07:52:54.108161Z,RTGS,background
bank_account/acct_42_000032,bank_account/acct_42_000313,57637.48,2025-12-15T22:09:54.108161Z,IMPS,background
bank_account/acct_42_000301,bank_account/acct_42_000215,126991.06,2026-01-09T00:28:54.108161Z,IMPS,background
bank_account/acct_42_000243,bank_account/acct_42_000285,2612.19,2026-01-09T08:02:54.108161Z,UPI,background
bank_account/acct_42_000421,bank_account/acct_42_000227,30440.55,2025-12-07T01:55:54.108161Z,RTGS,background
bank_account/acct_42_000272,bank_account/acct_42_000357,34085.68,2026-01-06T10:13:54.108161Z,IMPS,background
bank_account/acct_42_000016,bank_account/acct_42_000338,170473.11,2026-01-24T21:23:54.108161Z,IMPS,background
bank_account/acct_42_000287,bank_account/acct_42_000176,16710.09,2025-12-14T00:52:54.108161Z,UPI,background
bank_account/acct_42_000155,bank_account/acct_42_000149,150196.42,2026-01-01T19:55:54.108161Z,IMPS,background
bank_account/acct_42_000015,bank_account/acct_42_000079,125010.05,2026-01-19T21:38:54.108161Z,UPI,background
bank_account/acct_42_000289,bank_account/acct_42_000220,83137.06,2025-12-13T18:09:54.108161Z,UPI,background
bank_account/acct_42_000284,bank_account/acct_42_000380,98202.3,2026-01-15T06:08:54.108161Z,RTGS,background
bank_account/acct_42_000193,bank_account/acct_42_000310,189768.94,2026-01-23T15:38:54.108161Z,IMPS,background
bank_account/acct_42_000111,bank_account/acct_42_000108,198426.97,2025-12-25T09:04:54.108161Z,RTGS,background
bank_account/acct_42_000442,bank_account/acct_42_000081,153398.24,2025-12-14T05:15:54.108161Z,IMPS,background
bank_account/acct_42_000180,bank_account/acct_42_000384,43628.75,2025-12-03T22:29:54.108161Z,UPI,background
bank_account/acct_42_000163,bank_account/acct_42_000394,72698.62,2026-01-23T20:16:54.108161Z,UPI,background
bank_account/acct_42_000257,bank_account/acct_42_000274,106548.43,2026-01-16T05:09:54.108161Z,IMPS,background
bank_account/acct_42_000387,bank_account/acct_42_000237,57328.06,2025-12-02T03:36:54.108161Z,RTGS,background
bank_account/acct_42_000447,bank_account/acct_42_000090,80070.87,2026-01-30T00:46:54.108161Z,UPI,background
bank_account/acct_42_000390,bank_account/acct_42_000237,131272.5,2025-12-18T15:35:54.108161Z,IMPS,background
bank_account/acct_42_000297,bank_account/acct_42_000334,83678.17,2026-01-04T04:56:54.108161Z,RTGS,background
bank_account/acct_42_000325,bank_account/acct_42_000014,123813.31,2026-01-21T22:08:54.108161Z,NEFT,background
bank_account/acct_42_000306,bank_account/acct_42_000292,146456.38,2025-12-01T18:10:54.108161Z,UPI,background
bank_account/acct_42_000312,bank_account/acct_42_000127,33375.13,2025-12-21T02:50:54.108161Z,NEFT,background
bank_account/acct_42_000189,bank_account/acct_42_000011,148618.78,2025-12-04T20:37:54.108161Z,IMPS,background
bank_account/acct_42_000282,bank_account/acct_42_000261,172701.31,2025-12-07T13:26:54.108161Z,IMPS,background
bank_account/acct_42_000188,bank_account/acct_42_000370,174942.57,2026-01-19T02:49:54.108161Z,RTGS,background
bank_account/acct_42_000165,bank_account/acct_42_000067,58667.08,2025-12-04T17:53:54.108161Z,RTGS,background
bank_account/acct_42_000295,bank_account/acct_42_000236,91892.67,2025-12-17T22:21:54.108161Z,IMPS,background
bank_account/acct_42_000123,bank_account/acct_42_000407,35457.89,2026-01-01T01:52:54.108161Z,NEFT,background
bank_account/acct_42_000411,bank_account/acct_42_000309,167591.3,2025-12-06T13:30:54.108161Z,RTGS,background
bank_account/acct_42_000236,bank_account/acct_42_000369,192498.56,2026-01-30T17:50:54.108161Z,IMPS,background
bank_account/acct_42_000443,bank_account/acct_42_000266,199107.36,2025-12-06T05:47:54.108161Z,NEFT,background
bank_account/acct_42_000400,bank_account/acct_42_000213,191519.21,2025-12-05T00:36:54.108161Z,NEFT,background
bank_account/acct_42_000366,bank_account/acct_42_000397,121434.69,2025-12-27T18:08:54.108161Z,IMPS,background
bank_account/acct_42_000246,bank_account/acct_42_000423,145233.75,2026-01-12T05:21:54.108161Z,NEFT,background
bank_account/acct_42_000186,bank_account/acct_42_000204,143353.26,2025-12-28T21:28:54.108161Z,IMPS,background
bank_account/acct_42_000219,bank_account/acct_42_000403,24898.96,2026-01-21T09:59:54.108161Z,NEFT,background
bank_account/acct_42_000369,bank_account/acct_42_000086,73356.25,2025-12-19T07:21:54.108161Z,RTGS,background
bank_account/acct_42_000124,bank_account/acct_42_000407,96569.94,2026-01-14T15:38:54.108161Z,UPI,background
bank_account/acct_42_000328,bank_account/acct_42_000355,14906.5,2025-12-04T02:10:54.108161Z,RTGS,background
bank_account/acct_42_000387,bank_account/acct_42_000133,68554.34,2025-12-17T03:46:54.108161Z,UPI,background
bank_account/acct_42_000403,bank_account/acct_42_000230,139942.38,2025-12-25T09:33:54.108161Z,NEFT,background
bank_account/acct_42_000389,bank_account/acct_42_000071,29689.99,2026-01-12T18:03:54.108161Z,RTGS,background
bank_account/acct_42_000189,bank_account/acct_42_000288,72608.57,2026-01-12T08:28:54.108161Z,RTGS,background
bank_account/acct_42_000290,bank_account/acct_42_000324,61017.8,2025-12-16T03:56:54.108161Z,UPI,background
bank_account/acct_42_000079,bank_account/acct_42_000380,161059.21,2026-01-22T13:56:54.108161Z,UPI,background
bank_account/acct_42_000439,bank_account/acct_42_000196,51535.42,2026-01-16T17:59:54.108161Z,RTGS,background
bank_account/acct_42_000298,bank_account/acct_42_000155,29757.84,2026-01-30T10:05:54.108161Z,UPI,background
bank_account/acct_42_000369,bank_account/acct_42_000260,149116.9,2025-12-28T05:05:54.108161Z,IMPS,background
bank_account/acct_42_000316,bank_account/acct_42_000087,194483.42,2025-12-20T13:37:54.108161Z,UPI,background
bank_account/acct_42_000267,bank_account/acct_42_000191,75657.95,2025-12-02T02:23:54.108161Z,RTGS,background
bank_account/acct_42_000445,bank_account/acct_42_000268,96462.29,2025-12-31T05:59:54.108161Z,NEFT,background
bank_account/acct_42_000342,bank_account/acct_42_000033,68539.16,2026-01-11T11:54:54.108161Z,RTGS,background
bank_account/acct_42_000076,bank_account/acct_42_000142,121767.38,2025-12-15T14:52:54.108161Z,RTGS,background
bank_account/acct_42_000182,bank_account/acct_42_000255,91918.41,2025-12-02T21:09:54.108161Z,NEFT,background
bank_account/acct_42_000430,bank_account/acct_42_000382,169164.61,2025-12-11T01:03:54.108161Z,RTGS,background
bank_account/acct_42_000379,bank_account/acct_42_000103,72775.71,2026-01-28T05:20:54.108161Z,NEFT,background
bank_account/acct_42_000168,bank_account/acct_42_000259,13532.83,2025-12-26T00:41:54.108161Z,NEFT,background
bank_account/acct_42_000408,bank_account/acct_42_000028,89381.91,2025-12-28T10:29:54.108161Z,RTGS,background
bank_account/acct_42_000131,bank_account/acct_42_000408,147913.21,2025-12-16T20:44:54.108161Z,RTGS,background
bank_account/acct_42_000116,bank_account/acct_42_000353,143504.33,2026-01-19T17:34:54.108161Z,UPI,background
bank_account/acct_42_000282,bank_account/acct_42_000142,18362.7,2026-01-18T16:46:54.108161Z,RTGS,background
bank_account/acct_42_000267,bank_account/acct_42_000155,12266.94,2026-01-16T10:37:54.108161Z,IMPS,background
bank_account/acct_42_000237,bank_account/acct_42_000050,107433.04,2025-12-11T17:12:54.108161Z,UPI,background
bank_account/acct_42_000404,bank_account/acct_42_000324,14703.6,2025-12-31T14:58:54.108161Z,IMPS,background
bank_account/acct_42_000042,bank_account/acct_42_000243,39559.51,2025-12-26T22:49:54.108161Z,RTGS,background
bank_account/acct_42_000306,bank_account/acct_42_000249,60062.2,2026-01-29T23:05:54.108161Z,IMPS,background
bank_account/acct_42_000440,bank_account/acct_42_000057,144024.29,2026-01-01T21:00:54.108161Z,RTGS,background
bank_account/acct_42_000301,bank_account/acct_42_000412,127023.02,2025-12-13T03:22:54.108161Z,NEFT,background
bank_account/acct_42_000128,bank_account/acct_42_000386,81493.06,2026-01-13T02:08:54.108161Z,RTGS,background
bank_account/acct_42_000168,bank_account/acct_42_000259,96707.6,2026-01-11T20:55:54.108161Z,UPI,background
bank_account/acct_42_000135,bank_account/acct_42_000444,106484.79,2026-01-09T09:33:54.108161Z,UPI,background
bank_account/acct_42_000320,bank_account/acct_42_000225,22382.86,2025-12-13T12:43:54.108161Z,IMPS,background
bank_account/acct_42_000003,bank_account/acct_42_000163,178684.1,2025-12-29T02:53:54.108161Z,IMPS,background
bank_account/acct_42_000083,bank_account/acct_42_000091,13205.34,2026-01-02T19:58:54.108161Z,UPI,background
bank_account/acct_42_000048,bank_account/acct_42_000441,88695.35,2025-12-20T19:30:54.108161Z,RTGS,background
bank_account/acct_42_000099,bank_account/acct_42_000398,21831.47,2026-01-16T11:40:54.108161Z,UPI,background
bank_account/acct_42_000256,bank_account/acct_42_000156,64071.17,2025-12-28T02:50:54.108161Z,NEFT,background
bank_account/acct_42_000350,bank_account/acct_42_000153,185517.54,2026-01-16T23:27:54.108161Z,RTGS,background
bank_account/acct_42_000165,bank_account/acct_42_000080,38461.62,2026-01-05T13:05:54.108161Z,RTGS,background
bank_account/acct_42_000312,bank_account/acct_42_000339,31510.82,2025-12-28T02:46:54.108161Z,IMPS,background
bank_account/acct_42_000399,bank_account/acct_42_000371,53949.7,2025-12-02T09:58:54.108161Z,IMPS,background
bank_account/acct_42_000438,bank_account/acct_42_000427,60793.26,2026-01-21T08:29:54.108161Z,UPI,background
bank_account/acct_42_000372,bank_account/acct_42_000181,165863.33,2026-01-10T03:35:54.108161Z,UPI,background
bank_account/acct_42_000217,bank_account/acct_42_000288,78769.09,2026-01-04T18:45:54.108161Z,IMPS,background
bank_account/acct_42_000028,bank_account/acct_42_000209,70787.03,2025-12-10T14:10:54.108161Z,IMPS,background
bank_account/acct_42_000392,bank_account/acct_42_000140,3993.98,2025-12-16T12:02:54.108161Z,RTGS,background
bank_account/acct_42_000338,bank_account/acct_42_000366,51260.27,2025-12-08T06:12:54.108161Z,NEFT,background
bank_account/acct_42_000164,bank_account/acct_42_000218,158204.9,2026-01-09T23:54:54.108161Z,RTGS,background
bank_account/acct_42_000408,bank_account/acct_42_000110,123549.41,2026-01-02T09:35:54.108161Z,NEFT,background
bank_account/acct_42_000038,bank_account/acct_42_000124,32167.55,2025-12-15T02:34:54.108161Z,IMPS,background
bank_account/acct_42_000023,bank_account/acct_42_000399,131917.71,2025-12-17T02:19:54.108161Z,RTGS,background
bank_account/acct_42_000143,bank_account/acct_42_000310,117264.26,2026-01-27T15:29:54.108161Z,NEFT,background
bank_account/acct_42_000327,bank_account/acct_42_000175,55281.64,2026-01-07T03:59:54.108161Z,UPI,background
bank_account/acct_42_000056,bank_account/acct_42_000241,26943.52,2025-12-14T16:25:54.108161Z,UPI,background
bank_account/acct_42_000396,bank_account/acct_42_000375,82814.1,2026-01-21T13:48:54.108161Z,UPI,background
bank_account/acct_42_000293,bank_account/acct_42_000102,112411.09,2026-01-02T10:34:54.108161Z,UPI,background
bank_account/acct_42_000293,bank_account/acct_42_000279,152581.15,2026-01-13T23:56:54.108161Z,UPI,background
bank_account/acct_42_000353,bank_account/acct_42_000011,28179.47,2025-12-12T16:37:54.108161Z,UPI,background
bank_account/acct_42_000436,bank_account/acct_42_000184,181030.19,2026-01-02T11:37:54.108161Z,RTGS,background
bank_account/acct_42_000164,bank_account/acct_42_000239,45613.69,2026-01-07T07:34:54.108161Z,RTGS,background
bank_account/acct_42_000346,bank_account/acct_42_000360,51879.26,2025-12-23T18:09:54.108161Z,RTGS,background
bank_account/acct_42_000061,bank_account/acct_42_000328,82214.71,2026-01-05T02:20:54.108161Z,NEFT,background
bank_account/acct_42_000425,bank_account/acct_42_000270,12151.24,2025-12-29T06:12:54.108161Z,NEFT,background
bank_account/acct_42_000289,bank_account/acct_42_000223,199131.33,2025-12-29T07:47:54.108161Z,IMPS,background
bank_account/acct_42_000144,bank_account/acct_42_000294,66817.14,2026-01-26T16:22:54.108161Z,NEFT,background
bank_account/acct_42_000285,bank_account/acct_42_000399,22555.75,2026-01-20T01:25:54.108161Z,NEFT,background
bank_account/acct_42_000293,bank_account/acct_42_000239,122045.29,2026-01-18T16:27:54.108161Z,IMPS,background
bank_account/acct_42_000418,bank_account/acct_42_000141,93196.46,2025-12-05T13:45:54.108161Z,UPI,background
bank_account/acct_42_000037,bank_account/acct_42_000093,129603.19,2026-01-09T03:27:54.108161Z,IMPS,background
bank_account/acct_42_000010,bank_account/acct_42_000205,114990.09,2026-01-29T21:39:54.108161Z,IMPS,background
bank_account/acct_42_000009,bank_account/acct_42_000004,45123.46,2026-01-03T13:48:54.108161Z,UPI,background
bank_account/acct_42_000438,bank_account/acct_42_000114,116916.86,2025-12-12T07:48:54.108161Z,IMPS,background
bank_account/acct_42_000334,bank_account/acct_42_000340,40146.28,2025-12-08T23:20:54.108161Z,UPI,background
bank_account/acct_42_000366,bank_account/acct_42_000444,115413.53,2026-01-18T13:53:54.108161Z,RTGS,background
bank_account/acct_42_000157,bank_account/acct_42_000092,20269.21,2025-12-26T22:24:54.108161Z,NEFT,background
bank_account/acct_42_000399,bank_account/acct_42_000065,108061.24,2026-01-26T07:46:54.108161Z,UPI,background
bank_account/acct_42_000117,bank_account/acct_42_000336,41840.57,2026-01-11T13:22:54.108161Z,IMPS,background
bank_account/acct_42_000138,bank_account/acct_42_000119,187266.82,2026-01-17T06:49:54.108161Z,NEFT,background
bank_account/acct_42_000070,bank_account/acct_42_000449,179786.04,2026-01-02T14:44:54.108161Z,IMPS,background
bank_account/acct_42_000013,bank_account/acct_42_000227,173519.8,2025-12-07T11:49:54.108161Z,IMPS,background
bank_account/acct_42_000025,bank_account/acct_42_000228,87765.52,2026-01-18T11:55:54.108161Z,IMPS,background
bank_account/acct_42_000302,bank_account/acct_42_000417,25017.4,2026-01-19T01:39:54.108161Z,NEFT,background
bank_account/acct_42_000083,bank_account/acct_42_000387,42006.63,2025-12-01T02:15:54.108161Z,UPI,background
bank_account/acct_42_000383,bank_account/acct_42_000162,83084.06,2026-01-17T15:51:54.108161Z,UPI,background
bank_account/acct_42_000244,bank_account/acct_42_000130,101796.18,2025-12-01T03:21:54.108161Z,NEFT,background
bank_account/acct_42_000003,bank_account/acct_42_000194,160701.99,2026-01-05T15:32:54.108161Z,UPI,background
bank_account/acct_42_000184,bank_account/acct_42_000158,167323.27,2026-01-02T20:41:54.108161Z,UPI,background
bank_account/acct_42_000117,bank_account/acct_42_000359,16981.85,2025-12-20T05:38:54.108161Z,IMPS,background
bank_account/acct_42_000008,bank_account/acct_42_000140,145952.86,2025-12-04T07:54:54.108161Z,NEFT,background
bank_account/acct_42_000072,bank_account/acct_42_000433,49874.72,2025-12-25T18:38:54.108161Z,RTGS,background
bank_account/acct_42_000265,bank_account/acct_42_000079,28130.05,2025-12-31T17:37:54.108161Z,NEFT,background
bank_account/acct_42_000305,bank_account/acct_42_000410,42044.14,2025-12-13T20:23:54.108161Z,UPI,background
bank_account/acct_42_000190,bank_account/acct_42_000316,83033.79,2026-01-20T04:38:54.108161Z,RTGS,background
bank_account/acct_42_000089,bank_account/acct_42_000265,193063.51,2025-12-13T20:07:54.108161Z,RTGS,background
bank_account/acct_42_000186,bank_account/acct_42_000056,157332.7,2026-01-29T01:58:54.108161Z,RTGS,background
bank_account/acct_42_000156,bank_account/acct_42_000206,125099.97,2025-12-03T09:53:54.108161Z,UPI,background
bank_account/acct_42_000014,bank_account/acct_42_000401,5263.42,2026-01-29T02:53:54.108161Z,NEFT,background
bank_account/acct_42_000376,bank_account/acct_42_000446,28953.73,2026-01-04T17:21:54.108161Z,IMPS,background
bank_account/acct_42_000390,bank_account/acct_42_000306,144532.29,2026-01-20T13:33:54.108161Z,NEFT,background
bank_account/acct_42_000007,bank_account/acct_42_000178,179448.02,2026-01-25T04:37:54.108161Z,NEFT,background
bank_account/acct_42_000057,bank_account/acct_42_000243,92940.22,2026-01-04T00:37:54.108161Z,IMPS,background
bank_account/acct_42_000068,bank_account/acct_42_000438,120693.89,2025-12-21T18:55:54.108161Z,UPI,background
bank_account/acct_42_000243,bank_account/acct_42_000240,179919.84,2026-01-14T14:34:54.108161Z,UPI,background
bank_account/acct_42_000336,bank_account/acct_42_000276,73179.99,2025-12-21T20:08:54.108161Z,NEFT,background
bank_account/acct_42_000244,bank_account/acct_42_000252,149768.91,2025-12-06T23:27:54.108161Z,RTGS,background
bank_account/acct_42_000064,bank_account/acct_42_000112,102995.33,2025-12-10T14:04:54.108161Z,RTGS,background
bank_account/acct_42_000337,bank_account/acct_42_000042,148662.73,2025-12-16T05:09:54.108161Z,UPI,background
bank_account/acct_42_000314,bank_account/acct_42_000053,50030.78,2026-01-14T12:38:54.108161Z,UPI,background
bank_account/acct_42_000168,bank_account/acct_42_000363,194793.95,2025-12-18T22:47:54.108161Z,UPI,background
bank_account/acct_42_000389,bank_account/acct_42_000067,65656.01,2026-01-06T20:22:54.108161Z,RTGS,background
bank_account/acct_42_000296,bank_account/acct_42_000377,186931.42,2026-01-28T05:48:54.108161Z,NEFT,background
bank_account/acct_42_000406,bank_account/acct_42_000101,195908.17,2026-01-30T14:04:54.108161Z,NEFT,background
bank_account/acct_42_000427,bank_account/acct_42_000406,47642.08,2026-01-05T07:56:54.108161Z,NEFT,background
bank_account/acct_42_000292,bank_account/acct_42_000246,96820.59,2026-01-08T12:32:54.108161Z,IMPS,background
bank_account/acct_42_000231,bank_account/acct_42_000109,90693.4,2026-01-14T00:19:54.108161Z,IMPS,background
bank_account/acct_42_000060,bank_account/acct_42_000381,55933.11,2025-12-12T01:23:54.108161Z,UPI,background
bank_account/acct_42_000172,bank_account/acct_42_000095,51131.36,2025-12-10T02:18:54.108161Z,IMPS,background
bank_account/acct_42_000339,bank_account/acct_42_000049,133635.74,2026-01-09T01:13:54.108161Z,UPI,background
bank_account/acct_42_000032,bank_account/acct_42_000400,73147.91,2025-12-20T18:04:54.108161Z,RTGS,background
bank_account/acct_42_000048,bank_account/acct_42_000116,195020.07,2025-12-08T15:09:54.108161Z,NEFT,background
bank_account/acct_42_000281,bank_account/acct_42_000364,59213.12,2025-12-06T07:05:54.108161Z,UPI,background
bank_account/acct_42_000231,bank_account/acct_42_000223,110704.38,2025-12-01T16:07:54.108161Z,RTGS,background
bank_account/acct_42_000203,bank_account/acct_42_000419,188255.82,2025-12-29T12:17:54.108161Z,RTGS,background
bank_account/acct_42_000430,bank_account/acct_42_000348,44449.23,2026-01-29T12:10:54.108161Z,UPI,background
bank_account/acct_42_000269,bank_account/acct_42_000307,156009.54,2025-12-25T00:50:54.108161Z,NEFT,background
bank_account/acct_42_000409,bank_account/acct_42_000272,72594.96,2026-01-15T19:16:54.108161Z,RTGS,background
bank_account/acct_42_000191,bank_account/acct_42_000081,20117.6,2026-01-19T21:16:54.108161Z,RTGS,background
bank_account/acct_42_000431,bank_account/acct_42_000384,143245.58,2025-12-26T22:08:54.108161Z,IMPS,background
bank_account/acct_42_000439,bank_account/acct_42_000103,55756.43,2025-12-01T05:16:54.108161Z,UPI,background
bank_account/acct_42_000199,bank_account/acct_42_000267,194404.57,2025-12-04T02:41:54.108161Z,IMPS,background
bank_account/acct_42_000164,bank_account/acct_42_000069,144337.37,2026-01-11T18:56:54.108161Z,NEFT,background
bank_account/acct_42_000128,bank_account/acct_42_000362,111195.9,2026-01-11T11:49:54.108161Z,NEFT,background
bank_account/acct_42_000030,bank_account/acct_42_000386,82134.07,2026-01-21T02:32:54.108161Z,RTGS,background
bank_account/acct_42_000391,bank_account/acct_42_000413,195293.37,2026-01-15T05:35:54.108161Z,RTGS,background
bank_account/acct_42_000330,bank_account/acct_42_000214,78260.83,2026-01-18T10:27:54.108161Z,UPI,background
bank_account/acct_42_000036,bank_account/acct_42_000115,192675.13,2026-01-13T14:09:54.108161Z,IMPS,background
bank_account/acct_42_000063,bank_account/acct_42_000371,147957.03,2025-11-30T20:00:54.108161Z,RTGS,background
bank_account/acct_42_000105,bank_account/acct_42_000227,28567.45,2026-01-13T07:46:54.108161Z,NEFT,background
bank_account/acct_42_000326,bank_account/acct_42_000060,104171.99,2025-12-28T15:26:54.108161Z,IMPS,background
bank_account/acct_42_000118,bank_account/acct_42_000338,87710.57,2025-12-09T14:41:54.108161Z,IMPS,background
bank_account/acct_42_000078,bank_account/acct_42_000036,176057.35,2025-12-13T07:17:54.108161Z,UPI,background
bank_account/acct_42_000020,bank_account/acct_42_000195,167611.69,2026-01-14T15:05:54.108161Z,IMPS,background
bank_account/acct_42_000218,bank_account/acct_42_000299,33774.36,2025-12-15T19:20:54.108161Z,IMPS,background
bank_account/acct_42_000388,bank_account/acct_42_000149,45004.22,2026-01-24T15:55:54.108161Z,UPI,background
bank_account/acct_42_000123,bank_account/acct_42_000445,170008.09,2025-12-29T19:00:54.108161Z,IMPS,background
bank_account/acct_42_000215,bank_account/acct_42_000029,127648.18,2025-12-06T09:23:54.108161Z,UPI,background
bank_account/acct_42_000128,bank_account/acct_42_000327,101613.93,2026-01-03T20:11:54.108161Z,UPI,background
bank_account/acct_42_000182,bank_account/acct_42_000042,2683.93,2025-12-16T02:22:54.108161Z,RTGS,background
bank_account/acct_42_000299,bank_account/acct_42_000253,44355.49,2026-01-02T20:13:54.108161Z,UPI,background
bank_account/acct_42_000053,bank_account/acct_42_000399,165269.54,2025-12-29T23:48:54.108161Z,IMPS,background
bank_account/acct_42_000310,bank_account/acct_42_000265,174091.65,2025-12-19T05:53:54.108161Z,NEFT,background
bank_account/acct_42_000308,bank_account/acct_42_000055,118109.57,2025-12-10T21:00:54.108161Z,NEFT,background
bank_account/acct_42_000294,bank_account/acct_42_000048,23582.93,2025-12-13T10:48:54.108161Z,UPI,background
bank_account/acct_42_000297,bank_account/acct_42_000344,141890.13,2025-12-23T04:33:54.108161Z,IMPS,background
bank_account/acct_42_000367,bank_account/acct_42_000381,8069.0,2025-12-20T03:55:54.108161Z,IMPS,background
bank_account/acct_42_000293,bank_account/acct_42_000442,104600.8,2025-12-01T05:20:54.108161Z,IMPS,background
bank_account/acct_42_000342,bank_account/acct_42_000013,43286.3,2026-01-19T18:07:54.108161Z,UPI,background
bank_account/acct_42_000050,bank_account/acct_42_000149,184141.87,2025-12-10T17:58:54.108161Z,IMPS,background
bank_account/acct_42_000434,bank_account/acct_42_000129,71781.93,2025-12-18T07:12:54.108161Z,UPI,background
bank_account/acct_42_000127,bank_account/acct_42_000141,89256.8,2026-01-27T07:52:54.108161Z,IMPS,background
bank_account/acct_42_000357,bank_account/acct_42_000325,52708.42,2025-12-11T13:28:54.108161Z,RTGS,background
bank_account/acct_42_000285,bank_account/acct_42_000394,172710.23,2025-12-20T07:57:54.108161Z,IMPS,background
bank_account/acct_42_000385,bank_account/acct_42_000178,156215.55,2026-01-19T01:53:54.108161Z,NEFT,background
bank_account/acct_42_000170,bank_account/acct_42_000180,123318.91,2025-12-14T11:10:54.108161Z,UPI,background
bank_account/acct_42_000424,bank_account/acct_42_000156,20349.5,2025-12-15T15:51:54.108161Z,IMPS,background
bank_account/acct_42_000160,bank_account/acct_42_000318,99488.82,2026-01-19T05:53:54.108161Z,RTGS,background
bank_account/acct_42_000135,bank_account/acct_42_000438,141508.48,2026-01-08T07:26:54.108161Z,IMPS,background
bank_account/acct_42_000185,bank_account/acct_42_000386,31927.55,2026-01-20T07:55:54.108161Z,NEFT,background
bank_account/acct_42_000057,bank_account/acct_42_000097,116411.18,2025-12-03T01:40:54.108161Z,UPI,background
bank_account/acct_42_000387,bank_account/acct_42_000286,107697.05,2026-01-04T21:50:54.108161Z,NEFT,background
bank_account/acct_42_000101,bank_account/acct_42_000047,18199.39,2025-12-22T20:18:54.108161Z,IMPS,background
bank_account/acct_42_000436,bank_account/acct_42_000134,29238.51,2026-01-09T00:45:54.108161Z,UPI,background
bank_account/acct_42_000203,bank_account/acct_42_000068,184259.54,2026-01-24T08:55:54.108161Z,NEFT,background
bank_account/acct_42_000165,bank_account/acct_42_000115,88562.96,2026-01-28T10:33:54.108161Z,RTGS,background
bank_account/acct_42_000341,bank_account/acct_42_000140,5369.2,2026-01-15T19:13:54.108161Z,RTGS,background
bank_account/acct_42_000125,bank_account/acct_42_000448,45243.95,2025-12-20T11:34:54.108161Z,RTGS,background
bank_account/acct_42_000006,bank_account/acct_42_000151,48811.67,2026-01-28T22:03:54.108161Z,IMPS,background
bank_account/acct_42_000429,bank_account/acct_42_000224,82963.72,2025-12-25T23:33:54.108161Z,RTGS,background
bank_account/acct_42_000211,bank_account/acct_42_000095,169596.16,2025-12-24T05:18:54.108161Z,IMPS,background
bank_account/acct_42_000382,bank_account/acct_42_000133,141378.51,2026-01-07T09:57:54.108161Z,IMPS,background
bank_account/acct_42_000189,bank_account/acct_42_000186,180020.57,2025-12-02T10:56:54.108161Z,UPI,background
bank_account/acct_42_000276,bank_account/acct_42_000182,15500.39,2025-12-17T14:21:54.108161Z,UPI,background
bank_account/acct_42_000440,bank_account/acct_42_000423,197252.53,2026-01-15T00:34:54.108161Z,RTGS,background
bank_account/acct_42_000049,bank_account/acct_42_000401,197102.29,2025-12-16T02:42:54.108161Z,UPI,background
bank_account/acct_42_000053,bank_account/acct_42_000413,165276.12,2026-01-16T07:03:54.108161Z,RTGS,background
bank_account/acct_42_000238,bank_account/acct_42_000137,114894.4,2026-01-27T03:14:54.108161Z,IMPS,background
bank_account/acct_42_000254,bank_account/acct_42_000302,87293.23,2026-01-20T18:11:54.108161Z,IMPS,background
bank_account/acct_42_000286,bank_account/acct_42_000332,11603.4,2026-01-08T02:40:54.108161Z,RTGS,background
bank_account/acct_42_000032,bank_account/acct_42_000349,70947.01,2025-12-15T09:31:54.108161Z,UPI,background
bank_account/acct_42_000372,bank_account/acct_42_000014,142751.08,2025-12-30T04:14:54.108161Z,RTGS,background
bank_account/acct_42_000202,bank_account/acct_42_000110,132393.99,2026-01-11T00:34:54.108161Z,UPI,background
bank_account/acct_42_000169,bank_account/acct_42_000119,114014.49,2025-12-05T01:36:54.108161Z,IMPS,background
bank_account/acct_42_000073,bank_account/acct_42_000392,107968.56,2025-12-17T22:55:54.108161Z,UPI,background
bank_account/acct_42_000441,bank_account/acct_42_000003,194180.62,2026-01-27T06:43:54.108161Z,NEFT,background
bank_account/acct_42_000396,bank_account/acct_42_000036,122808.71,2025-12-28T04:49:54.108161Z,RTGS,background
